"userId","movieId","rating","timestamp"
26,48780,4.5,1352921315
499,926,4,965248150
150,5283,3.5,1130905875
288,356,5,845862204
402,68554,3,1462946125
15,66934,0.5,1338698623
598,3897,4,1008571680
547,1912,0.5,1053173420
214,319,5,950123514
130,2117,3.5,1139003856
295,150,4.5,1100132064
316,5418,5,1460822728
65,1221,4,945118614
547,8984,2.5,1132463559
259,608,4,949949132
529,308,4,1395773670
15,55442,2.5,1416119972
564,2042,1,974837931
107,6874,4,1446493044
408,1208,5,933034133
68,5995,1.5,1249807943
547,26581,2,1268902196
412,2724,3,993090603
654,1923,4.5,1145391987
585,1198,5,975365088
460,1050,4,1072837466
4,1214,5,949810261
547,7061,3.5,1188017785
428,1256,4.5,1304131708
19,1250,4,855191882
195,3526,1,976288965
212,150,4,1218403258
130,785,2.5,1138999897
547,1228,4,974809988
56,33166,2,1470350835
481,5304,4.5,1437004331
61,3988,3,1216487130
268,2085,4,1314888925
157,77561,2.5,1291654739
561,46530,3.5,1172696383
656,2670,5,986243870
529,3507,3,959966363
157,480,3,1365940159
102,3201,4,956591596
345,1617,4,1106949283
175,4246,2,1052836656
312,2858,5,959931078
245,22,3,1011238620
247,2382,3,953271690
480,1408,4.5,1339285365
442,2,4,1227969149
281,8492,4,1113684639
15,2134,3.5,1122576686
69,3253,4.5,1366832014
288,589,4,845862252
564,1834,2,974712361
262,6301,3.5,1434026687
30,2188,3,968787840
373,2442,3,938978788
86,306,5,848159807
344,1088,3,850727384
601,2605,3,1270253510
564,367,4,974715454
270,99007,3.5,1469278482
598,1617,5,1008572131
270,95088,3.5,1469278482
162,650,3,852792354
430,778,5,1111579243
363,608,5,938890526
185,3054,3,1019787143
480,1136,4,1272667253
474,858,5,976163045
55,786,4,855926988
509,3130,4,946276947
119,1954,3,913052966
505,2571,3,1340409838
448,1,3,1444761397
30,3160,5,949713340
232,6460,4,955092359
654,783,4,1145392426
605,1204,3,980196541
547,6658,1.5,1064696874
547,26505,4.5,1261380494
417,4103,5,1112585232
608,1217,4,939462271
294,4308,5,1047071361
350,858,3,1009819887
119,1215,4,913211024
48,90469,3,1329101733
17,1704,4,1127469601
49,736,4,978040768
130,8644,3,1139003215
105,2640,1.5,1085574070
102,926,5,956591655
564,2560,5,974842655
220,908,4,975086737
574,2353,3.5,1232810860
4,2114,5,949918927
570,91630,5,1475783832
278,923,4,984560692
111,5377,4,1097430970
339,33679,3.5,1446664157
19,1385,3,855193076
500,4701,3,1229099007
598,5445,3.5,1058140750
475,142488,5,1454428201
105,1222,4.5,1086272503
654,1213,4,1145389565
404,4963,3,1026928190
463,4041,3,1050499598
111,3893,3,1097431503
537,1081,4,879507069
73,63992,2,1454042733
459,79,2,859210803
529,1247,5,959964705
363,1374,4,942345753
612,2078,4,1455638442
654,2194,3.5,1145392172
119,1193,5,927055342
213,58293,2,1462636488
605,1044,3,980174106
564,1475,4,974844342
373,1958,3,939036623
380,4011,4,994637811
439,3354,1,1041114733
624,1676,4,1019124600
605,3450,3,980194114
593,357,5,835465163
547,43708,3.5,1149388431
353,1387,3.5,1113052996
423,2810,4,1353701693
327,3257,3,1225363711
572,132952,4,1436466718
468,41226,3.5,1296194726
612,349,3,1455642720
199,82461,3.5,1309194348
299,26524,5,1344180060
130,2959,4,1138998566
285,1777,4,965092257
472,4754,3,1017534841
187,1356,0.5,1228083634
494,60069,4,1342748532
590,368,4,848677742
659,155,3,835642452
452,4262,3,1133735378
372,2529,2,958003602
417,1148,4,1112466897
468,909,3.5,1296191139
380,71464,2.5,1283791912
481,1354,4,1437003938
615,2027,3,1408780339
402,2762,3,1443424299
358,2918,4,957480165
353,37477,2.5,1143549546
580,48516,3.5,1217950777
617,2321,2,944893896
564,3041,3,974838601
102,1374,4,959976792
172,32,3,843290818
149,31658,4,1436921101
509,4961,3,1093280373
402,85131,2.5,1462946311
605,3478,3,980175089
48,37729,3,1333324895
529,5060,4,1049504352
271,6333,4.5,1107785189
253,5103,4.5,1215823706
621,4571,5,1116477331
248,1210,4,1031527624
471,62999,3.5,1239657548
547,1018,2.5,1199392360
152,36517,3.5,1335901976
76,303,3,1194384318
500,47518,4.5,1228920510
262,80736,1.5,1434028878
299,7123,5,1344179346
157,90469,1.5,1365941495
73,72171,3.5,1441513896
353,3471,3,1157499085
157,5010,3.5,1293016263
306,490,3,939901763
130,1196,5,1138985701
382,7375,4,1371828734
262,1680,1,1434333062
535,104,3,838640301
525,10,3,1024930416
329,104,3,867072073
561,153,3,1172734836
358,710,1,957795351
487,542,4,832838916
514,851,4,853894009
532,2268,3.5,1076971950
433,76251,3.5,1417930384
547,25996,4.5,1199575718
504,2006,1,904376715
508,300,5,844376097
432,1997,4,1138381586
38,8197,4.5,1389727922
426,51255,3.5,1310374542
560,2422,3,1452850590
571,52973,4.5,1334342495
353,8622,3,1208221719
388,4037,5,978158931
192,736,3,843634105
287,1676,5,1469161803
245,2324,5,1011317415
74,260,5,942705457
564,1351,4,974713512
102,300,4,957894232
111,5,3,1097430540
192,367,3,843633842
247,2735,4,953271610
30,3252,4,952059599
433,1923,3,1417930668
340,2808,2.5,1410252265
301,4214,2,1245880787
423,7235,5,1353701558
547,149354,3.5,1463150376
23,2728,4,1148728854
213,104925,3.5,1462644084
212,5316,3.5,1218401767
187,67087,4,1259371855
474,1288,5,976163696
432,1729,5,1138382608
15,40815,1.5,1416119662
91,73017,4.5,1448813010
17,2118,4,1127472523
592,4340,3,995421433
36,381,3,847057328
514,1150,3,853893961
659,113,4,851960210
370,4735,4,1096510873
73,6155,3,1411355691
467,2716,4,939063287
466,364,5,944978989
497,2324,2,940018348
22,7360,3.5,1131663298
228,3033,5,1449332729
431,2028,4.5,1165547419
547,86320,4.5,1344642796
105,16,5,1085573826
73,1645,3,1255609000
195,1690,3,975418810
148,1653,4,1059603970
502,858,4,861302276
647,47,5,947292784
128,257,5,1049683504
68,4992,3.5,1249809788
652,140880,4,1440029031
654,1291,4.5,1145390078
518,2418,3,945364826
557,80748,4.5,1285962079
294,4912,4,1143064198
309,1136,5,1114566884
110,252,4,840100614
63,3869,4.5,1079098275
671,3386,4,1074784735
213,116823,3,1462637708
111,3783,4.5,1097514745
268,49272,5,1314910688
544,8984,4,1435791025
382,56171,2,1371782082
105,1186,4,1086095086
242,3481,5,956682599
402,4023,4.5,1443394662
380,90439,4,1341073397
57,1326,1,907765461
242,3106,4,956689409
607,5989,4,1113405737
73,2080,3.5,1378180034
569,593,4,965070678
311,5357,3,1076968836
582,596,3.5,1122167308
486,2542,3,1464121062
502,235,4,861322482
596,6787,4,1138729115
177,1748,3,907380000
544,1320,4,1435790721
109,553,4.5,1153229795
111,6375,4.5,1097436630
73,54286,3,1255947527
607,3809,3.5,1144791148
89,5952,5,1257620258
102,529,4,956600199
21,733,3,853157544
30,3072,4,948167200
213,91500,2.5,1462634098
128,4023,4,1049684131
313,4814,3,1101033748
422,3114,4,980859650
325,1061,3.5,1356316549
587,5291,4,1120496086
547,134393,4,1447418992
30,1791,4,945278540
518,2160,3,945366812
189,2580,5,968093085
353,5047,1,1113053356
561,2502,4,1172766249
247,185,3,953361244
534,2427,4,973376030
384,6800,3,1153762450
38,134130,4.5,1445451791
150,432,2,1114309590
382,70293,4,1371781582
395,2023,1,953006694
564,1572,3,974842216
86,497,4,848161123
577,1425,4,1111551525
185,783,3,1003523359
607,3256,4,1118248248
537,918,4,879507224
548,307,3,857407420
311,42011,2.5,1147824463
615,4008,4,1408778327
303,8949,3,1299489881
119,3476,4,959734551
545,2712,2,938565060
534,3257,5,973375290
355,434,3.5,1130105691
323,318,4.5,1150487770
94,30707,4.5,1291780881
311,2375,3,1094585576
624,8743,2.5,1091720265
375,457,4,845491870
426,46578,3.5,1310374520
86,178,5,848160534
152,74458,3.5,1335947751
504,1907,1,904376787
9,1584,4,938629341
108,480,4,843302067
647,2916,3,947292853
514,606,3,853894827
580,4865,3.5,1165291434
405,2791,2.5,1061362769
228,103335,3,1449332725
48,87306,2.5,1415388667
457,126106,3.5,1471409573
432,7438,5,1138382153
102,3246,4,956600396
152,7147,4,1335901712
98,25801,5,1459405765
412,1612,1,993090704
580,33794,4.5,1155617424
91,34162,4.5,1448813022
390,1320,3,867076294
547,4210,3,987185079
472,783,2,939004706
519,750,4,1468758656
262,2959,3.5,1433898887
198,5669,4.5,1068822766
165,8807,3.5,1111479419
472,2245,3,939692653
509,2165,4,939328176
586,165,3.5,1214234296
403,1349,5,850779636
472,2470,4,944321548
15,2987,4,997939144
493,587,5,954685435
516,145,3,844687413
624,5507,1,1158491351
575,1282,5,1012594819
19,1219,5,855191517
408,265,4,933035394
624,3450,4,1019127777
285,1199,5,965088445
624,111659,2.5,1431189563
219,356,4,974474429
585,3067,4,975362198
386,3248,2,1047027690
26,4019,4,1351544397
163,5349,2.5,1390776249
310,2003,2.5,1414188038
572,527,4,1436465512
242,1918,4,956684620
547,2245,4.5,1198813548
209,2001,3,1265780098
101,1214,3.5,1292402444
555,589,4,842284579
473,88810,5,1425668742
358,2829,5,957478988
598,70,2,1007344460
73,1213,5,1306826464
262,4417,2.5,1434026374
623,736,4,1225258449
294,32381,4,1117751532
408,2371,1,933109733
541,3175,3,976830069
343,41,2,881166832
624,8983,4,1145042155
490,628,4,851786427
187,4734,4.5,1241225112
564,3087,3,974715258
285,2321,4,965091889
481,6934,3,1437002271
553,2948,4.5,1423012089
15,4025,1,1044348492
480,63113,3,1339455506
553,8961,3.5,1423011568
598,1517,4,1008571412
215,6,3,860559733
48,4446,3.5,1322171604
457,3039,4,1471385948
570,112171,2,1475784309
56,2858,5,1467002981
243,2143,2.5,1094221304
15,3634,2,1044347881
533,25,1,965318357
118,47,4,951009525
580,1339,3,1167162076
23,2580,3.5,1148669719
60,3160,3.5,1125829131
189,2724,2,968093299
99,1619,5,938585094
385,235,5,836679344
4,2454,5,949982274
193,337,5,971217205
358,344,1,957795265
537,1265,5,879521068
213,51077,2.5,1462636505
472,4562,5,1004423139
671,2291,5,1063500850
509,3007,5,948602100
580,968,3,1165291901
380,3901,2,1009990947
239,476,4,991858087
548,11,3,857406576
588,316,3,842298126
653,19,3,948160498
391,46,4,891534104
636,781,3,855227547
427,1610,4,943193215
533,1721,4,965317920
177,608,5,907380653
270,122924,3,1469257690
148,2324,4,1059504997
195,944,3,977755742
529,3814,4,963157035
509,3100,4.5,1093278135
580,2054,2,1167157701
380,3624,4,960827657
555,719,1,857380499
85,586,3,837512268
150,10,4,1114306741
222,3536,5,960919590
199,99114,4,1398939602
174,48,4.5,1109621256
68,914,4,1219474844
439,3072,4,1041115188
423,1219,5,1353690677
529,527,5,960086663
38,1136,4,1389722713
73,474,3.5,1255608640
142,4238,3,997097753
17,2594,5,1127470875
559,802,4,903143562
452,3448,3,976421944
529,5840,4,1264720330
185,48,3,1019787132
624,7454,2,1084951203
384,49530,3,1199317467
392,1566,2,1226176907
413,852,4,850890772
15,4723,3.5,1054449465
613,2571,4,1208297894
597,2064,5,940708603
423,743,3.5,1356120984
648,71156,4.5,1350594264
257,5146,0.5,1356517818
527,2115,3.5,1281234049
352,593,4,1420521113
509,2291,4,939341365
380,1210,4,1199154622
576,1293,5,1005426731
294,918,2,1047071310
152,59369,3,1335901427
439,3863,1,1041114409
125,3671,4.5,1269735510
599,63082,3.5,1329891594
514,293,4,853893881
172,539,3,843290844
271,1090,5,1107785104
199,44199,3,1228344863
333,8970,4.5,1441198013
369,454,4,847465517
654,6156,4,1145389959
232,1284,4,955084721
105,36,3,1100533551
43,500,3,974769730
553,110,5,1423009741
439,2028,2,1041113391
431,4306,4,1140454774
466,2115,4,944978124
475,1198,5,1447935227
268,2144,2.5,1314888535
94,316,2.5,1291779708
15,788,1.5,1134521382
175,1260,4,1052883957
364,293,0.5,1444534861
299,2729,4,1344182407
94,2115,1,1291780076
605,2779,4,980194842
617,1982,3,944893216
468,7147,3,1296192191
376,904,4,1005529990
550,16,5,942669563
73,6731,4,1471332878
213,74851,3.5,1462636911
546,7153,5,1303171870
195,3841,2,975419224
529,2268,4,960264428
527,1240,3,1281234236
157,2858,4,1292540589
268,2080,3.5,1314911800
67,609,3,854711916
311,292,0.5,1062015832
102,1969,4,957980426
564,3044,4,974843898
293,4896,4,1064615557
427,55290,4,1206586666
165,5445,3.5,1111479887
601,6502,4,1270254588
48,103688,3,1410972358
580,2335,3,1273518145
564,1081,5,974714807
631,1617,5,897770993
460,6807,4,1072836321
212,8530,5,1218399315
297,5147,4.5,1318704151
294,8796,4,1090422483
13,88125,4.5,1331380390
236,7136,4,1109967715
292,1748,4.5,1140050198
196,3113,3,959224062
30,2418,3,945294912
251,1485,4,1476550459
488,1235,4,1308938763
518,2822,4,945362022
336,919,5,995827082
422,2268,4,980859937
30,4526,3,1039067528
232,3461,2,955084721
384,7569,3,1153937281
59,3948,0.5,1144756094
384,996,3.5,1154549975
442,3671,5,1227968502
382,60069,3,1371772663
138,116797,4,1440379059
73,2302,3,1255844988
360,1036,4,967345184
13,356,5,1331380018
17,714,4.5,1127473893
105,4246,3,1085639812
605,586,4,980195004
277,122900,4,1463682464
56,112515,5,1470025110
306,256,3,965847834
169,4993,5,1234228062
509,3948,3,978758400
472,2249,3,939692431
373,1252,5,939235114
605,3044,3,980176519
472,2401,4,939691618
482,1258,5,949292128
343,780,4,881167177
23,7323,4,1148777881
123,4493,4,994020819
564,2449,1,974839955
239,520,4,991862913
599,61123,4,1344134902
607,3033,4,1144790716
427,6772,4,1110945182
176,2081,2,1341048783
608,1809,5,939362108
412,2580,4,993086258
262,1,2.5,1433898798
270,53996,2.5,1469306211
452,2054,3,1015029818
547,4344,3.5,1133584738
31,2028,4.5,1273542882
240,2406,4,1100891552
232,2662,4,955085902
52,55451,4,1231770565
355,33004,3,1138731859
468,368,2.5,1296196081
306,508,4,939721148
654,2141,4.5,1145393919
627,3977,1.5,1201382056
193,2791,4,971216680
560,1917,4.5,1452848397
550,457,3,942669521
550,2118,5,943374909
471,52644,2.5,1273433521
200,480,3.5,1438019480
313,648,4,1105354605
102,3317,2,957893364
175,1537,4,1052837118
617,480,3,944892771
472,2335,3.5,1158605234
195,3946,1,978700227
56,83086,1,1467004629
580,57669,4,1220561655
547,1968,2.5,1109395730
30,1461,4,945278857
333,2028,4,1441197268
607,367,3,1113319825
293,1240,3.5,1064616963
262,1663,1,1434333193
472,5993,3,1047765772
457,2717,1.5,1471385294
358,374,1,957795493
311,798,3,898008186
537,1267,5,879503075
380,2456,3,950073791
333,2571,5,1441197235
460,2858,4.5,1072836700
586,3386,1.5,1214225539
624,1729,4,1019132386
518,2581,5,945361690
218,2,2.5,1163106626
599,93510,4.5,1344134303
298,107412,5,1447366598
460,6796,3,1072836435
285,2580,4,965542553
132,55555,5,1283421604
128,2840,5,1049683282
73,374,2.5,1255597004
15,116797,0.5,1425875401
122,261,3,832773358
69,34,4,1366831572
526,8644,3.5,1428640719
120,296,3.5,1125522893
564,2442,5,974714756
276,673,2,1321812008
384,3268,2.5,1153762508
598,1961,4,1007344460
387,923,5,974682790
23,37741,4,1148670454
430,2683,4.5,1172908720
564,914,3,974713988
270,68659,3.5,1469278482
242,1304,5,956688780
15,21,4.5,1058249528
472,2571,5,939048793
423,52,3.5,1353700719
413,95,4,850890557
8,2423,3.5,1154400351
41,6537,3.5,1093887324
84,2959,4,1429910771
435,1721,4,891508001
253,4973,4,1215832735
627,5816,4,1201381779
213,53466,2.5,1462644085
460,3359,4,1072839361
533,1727,3,965318627
67,524,3,854714302
362,1265,3.5,1218724035
245,1732,4,1011849984
77,27831,4,1163004633
30,1214,4,945295323
509,587,2,940013391
21,541,3,853846813
134,4427,4.5,1361245417
367,3316,3.5,1128632895
524,54001,4.5,1256287614
388,2815,3,946521380
452,2272,3,1133735115
249,357,3,839462377
664,97921,4,1393890921
364,3948,0.5,1444529207
23,7139,3.5,1148672333
176,96079,3,1378384538
306,1027,3,939723087
510,3125,4,955531109
522,1273,3.5,1391350360
59,541,5,1144756037
547,3989,4.5,1183860154
472,377,4,1156728929
657,356,3,841960819
342,924,5,945123519
405,4714,3,1061360365
165,6953,1,1111610395
547,1015,1.5,1145756434
388,3510,4,977245217
500,4369,3.5,1229098555
159,904,5,1183518916
358,2080,4,957479332
379,2028,4.5,1378180217
560,2420,3.5,1452849963
588,514,3,842298422
626,3564,3,974769196
564,879,5,974709644
509,1080,4.5,1093278540
654,32,5,1145390343
510,527,2,944348185
452,4967,5,1019314518
93,5377,3.5,1304992993
262,1393,0.5,1434025046
115,3897,3.5,1107034071
22,5630,4.5,1131663277
100,733,3,854194024
547,4433,3.5,1199575110
550,832,2,942669619
289,3157,3,1328935506
346,3977,5,1044649105
547,4086,4,1028129848
73,74948,4,1288782501
15,68358,4.5,1245021136
232,2857,5,955088785
654,2948,2,1145389750
480,4251,4,1272668173
311,6498,2,1065211177
553,79553,4,1423010394
242,2863,5,956688780
579,91104,4.5,1325551251
414,835,2,1039390382
311,832,3,898008493
654,2081,4.5,1145392241
73,109374,4.5,1417081790
553,118105,4,1423011525
457,5027,1.5,1471385559
518,2863,3,945362183
615,2329,4,1408778711
439,318,3,1041113319
387,235,4,974674932
664,88129,3.5,1441100766
473,3448,5,1425644078
519,2716,4.5,1468927255
654,5171,3.5,1145394597
594,474,3,938961491
299,6291,4.5,1344427225
561,1278,4.5,1172735063
544,45728,4,1435786693
213,1597,3,1462639443
668,1221,5,993613196
642,1649,5,881526098
73,76272,3.5,1279948640
534,2321,3,973377062
358,1266,5,957481628
418,40815,4.5,1134475774
213,2762,2.5,1462637529
262,92496,2.5,1433944354
564,2295,4,974837450
580,1092,3.5,1155485673
547,97395,4,1417236553
311,360,2,897491031
457,7376,1,1471385735
128,558,3,1049684826
547,2080,3.5,1199575375
598,3753,3,1008570700
362,7438,3.5,1218723603
420,1200,4,892823261
242,1097,5,956682390
279,367,1,838231505
159,2688,3.5,1183518403
564,2014,4,974839862
583,6016,4.5,1430526200
250,4973,5,1469700716
607,996,4.5,1148587330
15,110102,4,1416120131
564,633,4,974833716
461,2505,1,1090909245
440,2,4,835337237
355,3917,4,1130106950
570,7438,3.5,1475783668
452,4211,4,989110975
150,8493,3,1114306172
587,1089,4,1111102626
433,6708,4.5,1417930362
547,103372,4,1383625799
452,762,1,976423357
88,6377,4,1239764786
34,1103,4,973748111
2,590,5,835355395
564,3362,4,974711921
575,3969,4,1012605988
213,52885,3.5,1462638917
619,161,4,831921853
457,98961,0.5,1471386623
311,6522,3,1062100711
665,3964,3,992909251
457,3388,1.5,1471386698
423,51077,1.5,1353701435
23,40583,4,1148729077
564,2409,3,974839236
475,31696,3,1447072631
247,597,3,953362168
481,7090,4.5,1441892578
48,8636,4,1322167658
132,356,4.5,1284656497
472,2925,4,939003984
30,474,5,945115411
522,1208,3.5,1391350069
431,2908,5,1165547981
564,2378,4,974837128
452,2944,3,1133735221
104,1573,3.5,1446674058
564,2514,1,974709860
262,56145,1.5,1433945123
426,72641,4,1310376100
509,1704,5,939340179
384,836,2,1153937213
509,1997,4,1093295799
665,784,1,993347829
177,1722,5,907380820
43,110,5,974767808
408,1215,3,933113494
564,435,2,974837960
313,150,3.5,1105354563
584,39446,2.5,1271763865
605,3175,3,980177795
343,1060,5,881166452
187,2712,4,1233449823
624,2134,3,1019128119
380,3494,3.5,1354053692
73,113573,3,1457597407
509,3327,3,978758334
295,2791,3.5,1112545995
671,2396,4,1063503920
457,3208,1.5,1471386620
168,371,3,848879231
125,780,3,1269734068
595,556,5,965230906
97,114662,1,1460342797
200,1367,1.5,1457720512
161,349,3,837629381
474,1198,4,976163095
418,3512,3,1132696659
232,3546,2,955093859
44,733,4,858707194
427,1192,5,1250895524
662,219,5,839022638
537,534,4,879520704
655,1799,4,1470070990
242,2424,5,956683048
393,1394,4.5,1058471897
273,109487,3.5,1466945404
102,556,4,956590911
270,52281,4.5,1469306499
79,468,0.5,1182555848
20,64285,5,1238731016
15,4958,1,1469330599
358,1526,1,957795321
642,954,5,881526314
661,1242,4.5,1190266708
297,76251,4,1318706266
574,8874,3.5,1232810632
163,103249,3,1390775312
311,1541,0.5,1062015807
472,1208,5,939003984
650,17,4,844883654
243,273,3,1094224914
165,21,2.5,1111479425
415,588,3,848984732
547,581,5,974779641
119,2282,4,928442005
547,5847,2,1038929978
157,52885,4.5,1295749323
308,1347,3,854376764
201,1291,5,1110421804
505,913,3,1340404924
529,1955,4,1380166629
243,527,3.5,1094223526
152,80463,3.5,1335947732
268,81845,4,1314910713
518,2383,2,945365606
268,3948,4,1314895504
21,1395,3,853853593
574,2411,3,1232818909
468,3703,3,1296198046
584,1682,5,1271763182
344,500,4,850726940
501,596,3,1309492781
595,1641,4,965077878
330,1198,2,948574126
547,1295,5,981313323
603,595,5,868355748
273,778,4,1466945135
386,5313,1,1047028718
23,2115,4,1148670901
262,108729,2,1434332282
468,648,3,1296195559
580,1965,4,1167163330
500,2144,3.5,1229099010
261,8644,4.5,1101665659
232,2019,5,955086697
564,3176,2,974842216
119,26,5,913117867
388,5026,2,1012027245
593,306,4,840996303
480,46970,3,1339455586
157,59814,4.5,1320685381
534,47,5,973377326
452,350,2,976420328
19,230,5,855192308
452,1911,3,976426930
23,5599,3.5,1148728844
529,3201,5,959964582
358,252,3,957479743
442,2000,4.5,1227969327
471,593,4.5,1239657270
205,44191,5,1442152164
199,5502,4,1398939359
312,562,4,959933872
580,216,2.5,1167162881
450,1298,5,1475737120
245,858,5,1011318713
574,7373,4,1232815355
548,364,3,857406499
111,2395,3.5,1098374417
126,368,4,833287094
187,7451,5,1237162301
213,32029,3,1462640401
431,30812,5,1165548464
620,5444,3.5,1455532362
94,4878,4,1291780425
207,1275,0.5,1258440481
311,1047,3.5,1062014248
564,1693,2,974842308
622,58559,5,1424224970
251,59315,5,1476478061
452,3409,2.5,1151811867
213,5445,3,1462634120
645,5464,4,1053420918
187,2084,3.5,1237164292
624,2881,4,1019124621
132,71464,4.5,1283419604
547,5339,3.5,1175979044
575,4855,2,1012598183
396,372,2,834998993
564,588,4,974713412
68,2918,4.5,1249807840
306,3418,4,952636692
371,118696,2,1462738278
537,1305,5,879503028
99,154,3,938623596
140,81847,3,1398069703
468,6708,3,1296197285
457,122882,0.5,1471383595
380,34332,3,1153680610
452,781,3,976426494
130,1042,3.5,1139000148
89,49272,4,1257620285
311,1390,2,898008684
133,106438,4.5,1416166856
62,139644,4.5,1451368688
540,8917,1.5,1168075138
654,832,4.5,1145392107
15,73017,1,1273090173
664,1320,4,1344435936
30,2517,2,945294858
15,3004,1,1033344685
128,1717,2,1049682780
15,6331,3,1120208617
270,81132,4,1469278482
505,1193,3.5,1340406962
240,5952,4,1098940811
17,8228,5,1127470713
624,1923,4,1019127456
427,4306,4,1009911179
30,412,5,945114031
306,994,4,939720974
303,84506,3.5,1299590789
575,3599,4,1012594876
421,380,3,835169969
602,587,4,842359403
128,266,5,1049683032
547,1095,3.5,1053171131
73,5502,2.5,1255609142
311,2802,2.5,1093022228
15,1196,5,997938438
138,6377,1,1440379175
119,368,3,913048916
312,25,4,959934644
8,8533,2.5,1154400471
635,318,3,1448301659
262,1285,3.5,1434333103
105,2174,4.5,1085574328
520,4963,3.5,1142444249
472,260,4,939072841
393,1230,4.5,1058471722
393,6466,4,1058472363
402,7143,3,1443394476
550,2858,5,959486746
557,631,2,1285960710
472,1580,5,944321835
436,4970,3,941455993
311,261,3,898007906
627,5218,4,1201377835
192,551,1,843634056
559,919,3,903220452
311,637,2,897491181
598,780,3,1008658011
160,593,3,974256051
509,1488,3,940016974
24,736,3,849321569
654,5989,4.5,1145390572
584,71838,5,1271762970
384,34150,2.5,1192397801
627,6863,2,1201381598
272,6333,4,1453587595
402,150,4.5,1443394942
659,733,3,858587742
426,2355,3.5,1214634964
624,94323,2,1369655625
73,7701,1.5,1256559095
226,63113,4,1243762564
240,7139,4,1098940787
157,1544,3,1293109610
294,289,4,1105649274
477,158,2,1329273308
43,2004,1,974770180
551,328,3,843274714
299,46976,4,1344428372
573,2969,3,946616854
393,432,1.5,1058471886
142,909,3,997098002
183,1354,5,983096660
624,4848,3,1069097404
46,5952,5,1366391137
608,750,5,939361157
219,8376,0.5,1156789022
242,1,5,956682763
234,2959,5,1213850281
102,3350,4,956598787
480,2294,4.5,1339455189
501,1580,4,1283137731
554,3649,3,1012753155
292,608,4.5,1140051073
537,1214,3,879502957
388,3753,2,965181612
328,6377,3.5,1147996238
624,4545,3,1019128484
306,1923,4,939717358
480,6796,5,1272667132
212,491,3,1218401907
664,109487,4.5,1441100696
451,2598,1,980447330
447,1,3,832492847
17,36,4.5,1127469535
439,674,2,1041114505
564,841,4,974708761
23,5470,3,1148669643
505,903,3.5,1340405066
128,140,5,1049683791
73,68952,3.5,1348567926
596,34048,3,1142125035
292,1678,4.5,1140149137
597,2762,4,940705799
402,152081,4.5,1462946339
454,1089,5,1463382590
518,169,4,945369439
596,33166,5,1144615341
213,4014,2,1462637895
15,2011,3,1044219825
564,1663,5,974832897
306,2700,3,948836417
560,455,3.5,1452849944
102,272,4,957893763
439,4718,1,1041115541
390,609,3,867073074
291,2987,4,1111489019
157,6377,3.5,1291598862
646,1517,3,953449940
452,3998,3,976428220
562,500,3.5,1167428780
388,1214,5,966437837
185,1220,3,1003524548
53,1772,4,955193660
505,942,3.5,1340405752
220,1729,4,980728322
457,1964,3,1471384042
262,4996,2.5,1433901437
328,2700,1,1147995686
580,68848,3.5,1271173792
235,8368,4.5,1111625480
253,2617,4.5,1215831776
4,2403,4,949918994
265,2969,4,960060787
344,1201,5,850725179
313,2,3,1101033291
596,41997,3,1139505587
475,58559,5,1446909123
242,3176,5,956685998
20,1680,5,1224042771
232,2729,4,955093134
73,139644,3.5,1457597863
457,5445,1.5,1471385146
86,405,2,848162010
531,1148,4,1240402461
577,247,4.5,1111475786
402,239,4.5,1462947510
23,1380,2.5,1166728237
306,953,5,939999490
102,1198,4,956590465
420,594,3,892822895
388,2391,4,946522669
597,969,5,940707828
358,529,5,957535632
8,45,2.5,1154389572
353,3298,3,1208220635
199,73017,4,1264729743
378,104863,3.5,1443294539
563,97860,4,1380315202
34,150,4,973746527
402,54276,4,1466250173
509,608,4.5,1093278448
607,1610,4,1113319340
262,46723,2.5,1466553900
470,253,3,1234089754
296,4018,4,1298158655
667,25,2,847271463
528,442,2.5,1141605550
592,2617,3,995421967
200,103810,2.5,1457720226
15,5458,1,1033344374
213,70286,2.5,1462634092
299,1136,5,1344183758
306,2953,2,956083321
624,7000,2,1074423579
293,345,3.5,1064616072
432,293,5,1138382256
125,1197,5,1244537770
67,1035,3,854714227
324,58559,3.5,1451524328
88,63876,4.5,1239775407
345,7139,4.5,1109289609
243,3147,3,1094224690
283,41571,3,1165210488
529,59018,4,1351957779
420,1029,3,892822922
468,1207,3.5,1296194493
240,2321,4,1098943917
117,2840,0.5,1320634835
195,3979,1,975415731
525,4085,3,1024929697
17,1732,4,1127468617
355,508,4,1130105808
50,539,3,847412676
73,3593,0.5,1255588769
598,4022,3,1008570431
73,27801,4,1427170205
134,1198,5,1361245317
430,4873,4.5,1170411362
245,1120,4,1012105157
299,1704,2.5,1344181751
367,4632,5,995902879
8,1291,4,1154464720
598,4995,4,1025925076
624,98296,1.5,1367270204
239,1135,4,991861210
351,1288,2,975636402
128,3400,3,1049690102
275,3275,2,1353286828
472,5572,3,1037746946
92,350,2,848525873
240,6333,3.5,1098941498
388,37382,2.5,1143760255
262,98083,2,1449545775
89,428,4,1257610525
406,4329,4.5,1447952575
353,5564,1,1113054913
479,3534,3,1409004141
624,2797,4,1019127363
561,466,4,1172735067
388,4489,4,1072682254
69,1035,4.5,1366831980
213,69526,3,1462634530
44,32,3,858707138
287,102903,5,1470598366
562,292,4,1167428802
119,3169,4,945993269
75,1207,3.5,1143048887
